1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
284,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
327,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
399,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0
435,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
733,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
855,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0
900,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
1330,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
1773,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0
2014,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
2039,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0
2254,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2478,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2522,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
2687,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
2794,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0
2795,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0
3128,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0
3195,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0
3322,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3780,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
3883,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
4057,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4573,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
4852,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
4891,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
6954,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0
7200,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0
7302,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
7719,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
7884,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0
7972,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0
8107,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
8149,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
8199,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0
9495,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0
9566,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
9589,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
9960,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0
10189,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
10313,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
10478,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10908,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0
12231,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0
13651,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0
13842,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0
15720,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17264,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
18322,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
18537,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
18950,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0
19026,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0
19036,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19939,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
20563,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0
20998,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
21185,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
21286,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
21693,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0
22095,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0
22338,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0
22533,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0
22630,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
22989,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
23967,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0
24683,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0
24806,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24880,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
25312,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
25596,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0
27034,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
27499,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0
27640,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
28264,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
29873,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1
30299,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
30939,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0
33254,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
35644,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
38071,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39050,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
41358,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
41729,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41951,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1
43291,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
43534,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
44606,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1
46122,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
46324,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
47328,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
47988,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0
48603,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
48827,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1
50772,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
52380,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0
53830,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
55542,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0
